Match,Team,Alliance,measurement,value,dloc,DefType
82,6185,blue,AutoD1Cross,1,1.0,E_LowBar
82,3260,blue,AutoD1Cross,0,1.0,E_LowBar
83,554,red,AutoD1Cross,0,1.0,E_LowBar
83,1308,red,AutoD1Cross,1,1.0,E_LowBar
83,128,red,AutoD1Cross,0,1.0,E_LowBar
83,3777,blue,AutoD1Cross,0,1.0,E_LowBar
83,3821,blue,AutoD1Cross,0,1.0,E_LowBar
83,4213,blue,AutoD1Cross,0,1.0,E_LowBar
84,2603,red,AutoD1Cross,1,1.0,E_LowBar
84,245,red,AutoD1Cross,0,1.0,E_LowBar
84,868,red,AutoD1Cross,0,1.0,E_LowBar
84,1985,blue,AutoD1Cross,1,1.0,E_LowBar
84,1249,blue,AutoD1Cross,0,1.0,E_LowBar
84,5413,blue,AutoD1Cross,0,1.0,E_LowBar
85,3484,red,AutoD1Cross,0,1.0,E_LowBar
85,48,red,AutoD1Cross,0,1.0,E_LowBar
85,6084,red,AutoD1Cross,0,1.0,E_LowBar
85,3814,blue,AutoD1Cross,0,1.0,E_LowBar
85,4085,blue,AutoD1Cross,1,1.0,E_LowBar
85,451,blue,AutoD1Cross,0,1.0,E_LowBar
86,120,blue,AutoD1Cross,0,1.0,E_LowBar
86,3324,,AutoD1Cross,0,1.0,
86,868,,AutoD1Cross,1,1.0,
86,451,,AutoD1Cross,0,1.0,
86,5492,,AutoD1Cross,0,1.0,
86,5811,blue,AutoD1Cross,0,1.0,E_LowBar
87,2051,red,AutoD1Cross,0,1.0,E_LowBar
87,1708,red,AutoD1Cross,0,1.0,E_LowBar
87,4145,red,AutoD1Cross,1,1.0,E_LowBar
87,5492,blue,AutoD1Cross,0,1.0,E_LowBar
87,4284,blue,AutoD1Cross,0,1.0,E_LowBar
87,5667,blue,AutoD1Cross,0,1.0,E_LowBar
88,2016,red,AutoD1Cross,1,1.0,E_LowBar
88,1014,red,AutoD1Cross,0,1.0,E_LowBar
88,4256,red,AutoD1Cross,0,1.0,E_LowBar
88,3000,blue,AutoD1Cross,0,1.0,E_LowBar
88,4028,blue,AutoD1Cross,0,1.0,E_LowBar
88,6185,blue,AutoD1Cross,0,1.0,E_LowBar
77,5667,red,AutoD1Reach,0,1.0,E_LowBar
77,451,red,AutoD1Reach,0,1.0,E_LowBar
77,3484,red,AutoD1Reach,1,1.0,E_LowBar
77,4256,blue,AutoD1Reach,0,1.0,E_LowBar
77,1939,blue,AutoD1Reach,1,1.0,E_LowBar
77,2040,blue,AutoD1Reach,0,1.0,E_LowBar
78,3324,red,AutoD1Reach,0,1.0,E_LowBar
78,48,red,AutoD1Reach,1,1.0,E_LowBar
78,279,red,AutoD1Reach,0,1.0,E_LowBar
78,4521,blue,AutoD1Reach,0,1.0,E_LowBar
78,3201,blue,AutoD1Reach,0,1.0,E_LowBar
78,2016,blue,AutoD1Reach,0,1.0,E_LowBar
79,4920,red,AutoD1Reach,0,1.0,E_LowBar
79,5811,red,AutoD1Reach,1,1.0,E_LowBar
79,3814,red,AutoD1Reach,1,1.0,E_LowBar
79,5809,blue,AutoD1Reach,0,1.0,E_LowBar
79,1038,blue,AutoD1Reach,0,1.0,E_LowBar
79,4284,blue,AutoD1Reach,0,1.0,E_LowBar
80,2051,red,AutoD1Reach,1,1.0,E_LowBar
80,3138,red,AutoD1Reach,0,1.0,E_LowBar
80,1014,red,AutoD1Reach,0,1.0,E_LowBar
80,4085,blue,AutoD1Reach,0,1.0,E_LowBar
80,120,blue,AutoD1Reach,1,1.0,E_LowBar
80,3266,blue,AutoD1Reach,0,1.0,E_LowBar
81,6181,red,AutoD1Reach,1,1.0,E_LowBar
81,1708,red,AutoD1Reach,0,1.0,E_LowBar
81,3504,red,AutoD1Reach,0,1.0,E_LowBar
81,337,blue,AutoD1Reach,0,1.0,E_LowBar
81,5749,blue,AutoD1Reach,1,1.0,E_LowBar
81,3000,blue,AutoD1Reach,0,1.0,E_LowBar
82,4115,red,AutoD1Reach,0,1.0,E_LowBar
82,144,red,AutoD1Reach,1,1.0,E_LowBar
82,5492,red,AutoD1Reach,0,1.0,E_LowBar
82,3492,blue,AutoD1Reach,0,1.0,E_LowBar
82,6185,blue,AutoD1Reach,1,1.0,E_LowBar
82,3260,blue,AutoD1Reach,0,1.0,E_LowBar
83,554,red,AutoD1Reach,0,1.0,E_LowBar
83,1308,red,AutoD1Reach,1,1.0,E_LowBar
83,128,red,AutoD1Reach,0,1.0,E_LowBar
83,3777,blue,AutoD1Reach,1,1.0,E_LowBar
83,3821,blue,AutoD1Reach,0,1.0,E_LowBar
83,4213,blue,AutoD1Reach,0,1.0,E_LowBar
84,2603,red,AutoD1Reach,1,1.0,E_LowBar
84,245,red,AutoD1Reach,0,1.0,E_LowBar
84,868,red,AutoD1Reach,0,1.0,E_LowBar
84,1985,blue,AutoD1Reach,1,1.0,E_LowBar
84,1249,blue,AutoD1Reach,0,1.0,E_LowBar
84,5413,blue,AutoD1Reach,0,1.0,E_LowBar
85,3484,red,AutoD1Reach,0,1.0,E_LowBar
85,48,red,AutoD1Reach,0,1.0,E_LowBar
85,6084,red,AutoD1Reach,0,1.0,E_LowBar
85,3814,blue,AutoD1Reach,0,1.0,E_LowBar
85,4085,blue,AutoD1Reach,1,1.0,E_LowBar
85,451,blue,AutoD1Reach,0,1.0,E_LowBar
86,120,blue,AutoD1Reach,0,1.0,E_LowBar
86,3324,,AutoD1Reach,0,1.0,
86,868,,AutoD1Reach,1,1.0,
86,451,,AutoD1Reach,0,1.0,
86,5492,,AutoD1Reach,0,1.0,
86,5811,blue,AutoD1Reach,0,1.0,E_LowBar
87,2051,red,AutoD1Reach,0,1.0,E_LowBar
87,1708,red,AutoD1Reach,0,1.0,E_LowBar
87,4145,red,AutoD1Reach,1,1.0,E_LowBar
87,5492,blue,AutoD1Reach,0,1.0,E_LowBar
87,4284,blue,AutoD1Reach,0,1.0,E_LowBar
87,5667,blue,AutoD1Reach,0,1.0,E_LowBar
88,2016,red,AutoD1Reach,1,1.0,E_LowBar
88,1014,red,AutoD1Reach,0,1.0,E_LowBar
88,4256,red,AutoD1Reach,0,1.0,E_LowBar
88,3000,blue,AutoD1Reach,0,1.0,E_LowBar
88,4028,blue,AutoD1Reach,0,1.0,E_LowBar
88,6185,blue,AutoD1Reach,0,1.0,E_LowBar
77,5667,red,AutoD2Cross,0,2.0, 'C_SallyPort'
77,451,red,AutoD2Cross,0,2.0, 'C_SallyPort'
77,3484,red,AutoD2Cross,0,2.0, 'C_SallyPort'
77,4256,blue,AutoD2Cross,0,2.0, 'D_RockWall'
77,1939,blue,AutoD2Cross,0,2.0, 'D_RockWall'
77,2040,blue,AutoD2Cross,0,2.0, 'D_RockWall'
78,3324,red,AutoD2Cross,0,2.0, 'C_SallyPort'
78,48,red,AutoD2Cross,0,2.0, 'C_SallyPort'
78,279,red,AutoD2Cross,0,2.0, 'C_SallyPort'
78,4521,blue,AutoD2Cross,0,2.0, 'C_Drawbridge'
78,3201,blue,AutoD2Cross,0,2.0, 'C_Drawbridge'
78,2016,blue,AutoD2Cross,0,2.0, 'C_Drawbridge'
79,4920,red,AutoD2Cross,0,2.0, 'C_SallyPort'
79,5811,red,AutoD2Cross,0,2.0, 'C_SallyPort'
79,3814,red,AutoD2Cross,0,2.0, 'C_SallyPort'
79,5809,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
79,1038,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
79,4284,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
80,2051,red,AutoD2Cross,0,2.0, 'C_Drawbridge'
80,3138,red,AutoD2Cross,1,2.0, 'C_Drawbridge'
80,1014,red,AutoD2Cross,0,2.0, 'C_Drawbridge'
80,4085,blue,AutoD2Cross,0,2.0, 'B_Moat'
80,120,blue,AutoD2Cross,0,2.0, 'B_Moat'
80,3266,blue,AutoD2Cross,0,2.0, 'B_Moat'
81,6181,red,AutoD2Cross,0,2.0, 'B_Moat'
81,1708,red,AutoD2Cross,1,2.0, 'B_Moat'
81,3504,red,AutoD2Cross,0,2.0, 'B_Moat'
81,337,blue,AutoD2Cross,0,2.0, 'B_Ramparts'
81,5749,blue,AutoD2Cross,0,2.0, 'B_Ramparts'
81,3000,blue,AutoD2Cross,0,2.0, 'B_Ramparts'
82,4115,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
82,144,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
82,5492,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
82,3492,blue,AutoD2Cross,1,2.0, 'D_RockWall'
82,6185,blue,AutoD2Cross,0,2.0, 'D_RockWall'
82,3260,blue,AutoD2Cross,0,2.0, 'D_RockWall'
83,554,red,AutoD2Cross,0,2.0, 'C_SallyPort'
83,1308,red,AutoD2Cross,0,2.0, 'C_SallyPort'
83,128,red,AutoD2Cross,0,2.0, 'C_SallyPort'
83,3777,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
83,3821,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
83,4213,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
84,2603,red,AutoD2Cross,0,2.0, 'D_RockWall'
84,245,red,AutoD2Cross,1,2.0, 'D_RockWall'
84,868,red,AutoD2Cross,0,2.0, 'D_RockWall'
84,1985,blue,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
84,1249,blue,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
84,5413,blue,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
85,3484,red,AutoD2Cross,0,2.0, 'A_Portcullis'
85,48,red,AutoD2Cross,1,2.0, 'A_Portcullis'
85,6084,red,AutoD2Cross,0,2.0, 'A_Portcullis'
85,3814,blue,AutoD2Cross,0,2.0, 'D_RoughTerrain'
85,4085,blue,AutoD2Cross,0,2.0, 'D_RoughTerrain'
85,451,blue,AutoD2Cross,0,2.0, 'D_RoughTerrain'
86,120,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
86,3324,,AutoD2Cross,0,2.0,
86,868,,AutoD2Cross,0,2.0,
86,451,,AutoD2Cross,0,2.0,
86,5492,,AutoD2Cross,0,2.0,
86,5811,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
87,2051,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
87,1708,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
87,4145,red,AutoD2Cross,0,2.0, 'A_ChevalDeFrise'
87,5492,blue,AutoD2Cross,1,2.0, 'D_RockWall'
87,4284,blue,AutoD2Cross,0,2.0, 'D_RockWall'
87,5667,blue,AutoD2Cross,0,2.0, 'D_RockWall'
88,2016,red,AutoD2Cross,0,2.0, 'D_RockWall'
88,1014,red,AutoD2Cross,0,2.0, 'D_RockWall'
88,4256,red,AutoD2Cross,0,2.0, 'D_RockWall'
88,3000,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
88,4028,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
88,6185,blue,AutoD2Cross,0,2.0, 'C_SallyPort'
77,5667,red,AutoD2Reach,0,2.0, 'C_SallyPort'
77,451,red,AutoD2Reach,0,2.0, 'C_SallyPort'
77,3484,red,AutoD2Reach,0,2.0, 'C_SallyPort'
77,4256,blue,AutoD2Reach,0,2.0, 'D_RockWall'
77,1939,blue,AutoD2Reach,0,2.0, 'D_RockWall'
77,2040,blue,AutoD2Reach,0,2.0, 'D_RockWall'
78,3324,red,AutoD2Reach,0,2.0, 'C_SallyPort'
78,48,red,AutoD2Reach,0,2.0, 'C_SallyPort'
78,279,red,AutoD2Reach,0,2.0, 'C_SallyPort'
78,4521,blue,AutoD2Reach,0,2.0, 'C_Drawbridge'
78,3201,blue,AutoD2Reach,0,2.0, 'C_Drawbridge'
78,2016,blue,AutoD2Reach,0,2.0, 'C_Drawbridge'
79,4920,red,AutoD2Reach,0,2.0, 'C_SallyPort'
79,5811,red,AutoD2Reach,0,2.0, 'C_SallyPort'
79,3814,red,AutoD2Reach,0,2.0, 'C_SallyPort'
79,5809,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
79,1038,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
79,4284,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
80,2051,red,AutoD2Reach,0,2.0, 'C_Drawbridge'
80,3138,red,AutoD2Reach,1,2.0, 'C_Drawbridge'
80,1014,red,AutoD2Reach,0,2.0, 'C_Drawbridge'
80,4085,blue,AutoD2Reach,0,2.0, 'B_Moat'
80,120,blue,AutoD2Reach,0,2.0, 'B_Moat'
80,3266,blue,AutoD2Reach,0,2.0, 'B_Moat'
81,6181,red,AutoD2Reach,0,2.0, 'B_Moat'
81,1708,red,AutoD2Reach,1,2.0, 'B_Moat'
81,3504,red,AutoD2Reach,0,2.0, 'B_Moat'
81,337,blue,AutoD2Reach,0,2.0, 'B_Ramparts'
81,5749,blue,AutoD2Reach,0,2.0, 'B_Ramparts'
81,3000,blue,AutoD2Reach,0,2.0, 'B_Ramparts'
82,4115,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
82,144,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
82,5492,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
82,3492,blue,AutoD2Reach,1,2.0, 'D_RockWall'
82,6185,blue,AutoD2Reach,0,2.0, 'D_RockWall'
82,3260,blue,AutoD2Reach,0,2.0, 'D_RockWall'
83,554,red,AutoD2Reach,0,2.0, 'C_SallyPort'
83,1308,red,AutoD2Reach,0,2.0, 'C_SallyPort'
83,128,red,AutoD2Reach,1,2.0, 'C_SallyPort'
83,3777,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
83,3821,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
83,4213,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
84,2603,red,AutoD2Reach,0,2.0, 'D_RockWall'
84,245,red,AutoD2Reach,1,2.0, 'D_RockWall'
84,868,red,AutoD2Reach,0,2.0, 'D_RockWall'
84,1985,blue,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
84,1249,blue,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
84,5413,blue,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
85,3484,red,AutoD2Reach,0,2.0, 'A_Portcullis'
85,48,red,AutoD2Reach,1,2.0, 'A_Portcullis'
85,6084,red,AutoD2Reach,0,2.0, 'A_Portcullis'
85,3814,blue,AutoD2Reach,1,2.0, 'D_RoughTerrain'
85,4085,blue,AutoD2Reach,0,2.0, 'D_RoughTerrain'
85,451,blue,AutoD2Reach,0,2.0, 'D_RoughTerrain'
86,120,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
86,3324,,AutoD2Reach,0,2.0,
86,868,,AutoD2Reach,0,2.0,
86,451,,AutoD2Reach,0,2.0,
86,5492,,AutoD2Reach,0,2.0,
86,5811,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
87,2051,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
87,1708,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
87,4145,red,AutoD2Reach,0,2.0, 'A_ChevalDeFrise'
87,5492,blue,AutoD2Reach,1,2.0, 'D_RockWall'
87,4284,blue,AutoD2Reach,0,2.0, 'D_RockWall'
87,5667,blue,AutoD2Reach,0,2.0, 'D_RockWall'
88,2016,red,AutoD2Reach,0,2.0, 'D_RockWall'
88,1014,red,AutoD2Reach,0,2.0, 'D_RockWall'
88,4256,red,AutoD2Reach,0,2.0, 'D_RockWall'
88,3000,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
88,4028,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
88,6185,blue,AutoD2Reach,0,2.0, 'C_SallyPort'
77,5667,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
77,451,red,AutoD3Cross,1,3.0, 'A_ChevalDeFrise'
77,3484,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
77,4256,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
77,1939,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
77,2040,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,3324,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,48,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,279,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,4521,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,3201,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
78,2016,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
79,4920,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
79,5811,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
79,3814,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
79,5809,blue,AutoD3Cross,1,3.0, 'A_ChevalDeFrise'
79,1038,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
79,4284,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
80,2051,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
80,3138,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
80,1014,red,AutoD3Cross,1,3.0, 'A_ChevalDeFrise'
80,4085,blue,AutoD3Cross,1,3.0, 'A_ChevalDeFrise'
80,120,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
80,3266,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,6181,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,1708,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,3504,red,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,337,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,5749,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
81,3000,blue,AutoD3Cross,0,3.0, 'A_ChevalDeFrise'
82,4115,red,AutoD3Cross,1,3.0, 'B_Moat'
82,144,red,AutoD3Cross,0,3.0, 'B_Moat'
82,5492,red,AutoD3Cross,0,3.0, 'B_Moat'
82,3492,blue,AutoD3Cross,0,3.0, 'B_Moat'
82,6185,blue,AutoD3Cross,0,3.0, 'B_Moat'
82,3260,blue,AutoD3Cross,0,3.0, 'B_Moat'
83,554,red,AutoD3Cross,0,3.0, 'B_Moat'
83,1308,red,AutoD3Cross,0,3.0, 'B_Moat'
83,128,red,AutoD3Cross,0,3.0, 'B_Moat'
83,3777,blue,AutoD3Cross,0,3.0, 'B_Moat'
83,3821,blue,AutoD3Cross,0,3.0, 'B_Moat'
83,4213,blue,AutoD3Cross,0,3.0, 'B_Moat'
84,2603,red,AutoD3Cross,0,3.0, 'B_Moat'
84,245,red,AutoD3Cross,0,3.0, 'B_Moat'
84,868,red,AutoD3Cross,1,3.0, 'B_Moat'
84,1985,blue,AutoD3Cross,0,3.0, 'B_Moat'
84,1249,blue,AutoD3Cross,0,3.0, 'B_Moat'
84,5413,blue,AutoD3Cross,0,3.0, 'B_Moat'
85,3484,red,AutoD3Cross,0,3.0, 'B_Moat'
85,48,red,AutoD3Cross,0,3.0, 'B_Moat'
85,6084,red,AutoD3Cross,0,3.0, 'B_Moat'
85,3814,blue,AutoD3Cross,0,3.0, 'B_Moat'
85,4085,blue,AutoD3Cross,0,3.0, 'B_Moat'
85,451,blue,AutoD3Cross,0,3.0, 'B_Moat'
86,120,blue,AutoD3Cross,0,3.0, 'B_Moat'
86,3324,,AutoD3Cross,1,3.0,
86,868,,AutoD3Cross,0,3.0,
86,451,,AutoD3Cross,0,3.0,
86,5492,,AutoD3Cross,1,3.0,
86,5811,blue,AutoD3Cross,0,3.0, 'B_Moat'
87,2051,red,AutoD3Cross,0,3.0, 'B_Moat'
87,1708,red,AutoD3Cross,0,3.0, 'B_Moat'
87,4145,red,AutoD3Cross,0,3.0, 'B_Moat'
87,5492,blue,AutoD3Cross,0,3.0, 'B_Moat'
87,4284,blue,AutoD3Cross,1,3.0, 'B_Moat'
87,5667,blue,AutoD3Cross,0,3.0, 'B_Moat'
88,2016,red,AutoD3Cross,0,3.0, 'B_Moat'
88,1014,red,AutoD3Cross,0,3.0, 'B_Moat'
88,4256,red,AutoD3Cross,0,3.0, 'B_Moat'
88,3000,blue,AutoD3Cross,0,3.0, 'B_Moat'
88,4028,blue,AutoD3Cross,1,3.0, 'B_Moat'
88,6185,blue,AutoD3Cross,0,3.0, 'B_Moat'
77,5667,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
77,451,red,AutoD3Reach,1,3.0, 'A_ChevalDeFrise'
77,3484,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
77,4256,blue,AutoD3Reach,1,3.0, 'A_ChevalDeFrise'
77,1939,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
77,2040,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,3324,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,48,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,279,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,4521,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,3201,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
78,2016,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
79,4920,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
79,5811,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
79,3814,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
79,5809,blue,AutoD3Reach,1,3.0, 'A_ChevalDeFrise'
79,1038,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
79,4284,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
80,2051,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
80,3138,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
80,1014,red,AutoD3Reach,1,3.0, 'A_ChevalDeFrise'
80,4085,blue,AutoD3Reach,1,3.0, 'A_ChevalDeFrise'
80,120,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
80,3266,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,6181,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,1708,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,3504,red,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,337,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,5749,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
81,3000,blue,AutoD3Reach,0,3.0, 'A_ChevalDeFrise'
82,4115,red,AutoD3Reach,1,3.0, 'B_Moat'
82,144,red,AutoD3Reach,0,3.0, 'B_Moat'
82,5492,red,AutoD3Reach,0,3.0, 'B_Moat'
82,3492,blue,AutoD3Reach,0,3.0, 'B_Moat'
82,6185,blue,AutoD3Reach,0,3.0, 'B_Moat'
82,3260,blue,AutoD3Reach,0,3.0, 'B_Moat'
83,554,red,AutoD3Reach,0,3.0, 'B_Moat'
83,1308,red,AutoD3Reach,0,3.0, 'B_Moat'
83,128,red,AutoD3Reach,0,3.0, 'B_Moat'
83,3777,blue,AutoD3Reach,0,3.0, 'B_Moat'
83,3821,blue,AutoD3Reach,0,3.0, 'B_Moat'
83,4213,blue,AutoD3Reach,0,3.0, 'B_Moat'
84,2603,red,AutoD3Reach,0,3.0, 'B_Moat'
84,245,red,AutoD3Reach,0,3.0, 'B_Moat'
84,868,red,AutoD3Reach,1,3.0, 'B_Moat'
84,1985,blue,AutoD3Reach,0,3.0, 'B_Moat'
84,1249,blue,AutoD3Reach,0,3.0, 'B_Moat'
84,5413,blue,AutoD3Reach,0,3.0, 'B_Moat'
85,3484,red,AutoD3Reach,0,3.0, 'B_Moat'
85,48,red,AutoD3Reach,0,3.0, 'B_Moat'
85,6084,red,AutoD3Reach,0,3.0, 'B_Moat'
85,3814,blue,AutoD3Reach,0,3.0, 'B_Moat'
85,4085,blue,AutoD3Reach,0,3.0, 'B_Moat'
85,451,blue,AutoD3Reach,0,3.0, 'B_Moat'
86,120,blue,AutoD3Reach,0,3.0, 'B_Moat'
86,3324,,AutoD3Reach,1,3.0,
86,868,,AutoD3Reach,0,3.0,
86,451,,AutoD3Reach,0,3.0,
86,5492,,AutoD3Reach,1,3.0,
86,5811,blue,AutoD3Reach,0,3.0, 'B_Moat'
87,2051,red,AutoD3Reach,0,3.0, 'B_Moat'
87,1708,red,AutoD3Reach,1,3.0, 'B_Moat'
87,4145,red,AutoD3Reach,0,3.0, 'B_Moat'
87,5492,blue,AutoD3Reach,0,3.0, 'B_Moat'
87,4284,blue,AutoD3Reach,1,3.0, 'B_Moat'
87,5667,blue,AutoD3Reach,0,3.0, 'B_Moat'
88,2016,red,AutoD3Reach,0,3.0, 'B_Moat'
88,1014,red,AutoD3Reach,0,3.0, 'B_Moat'
88,4256,red,AutoD3Reach,0,3.0, 'B_Moat'
88,3000,blue,AutoD3Reach,0,3.0, 'B_Moat'
88,4028,blue,AutoD3Reach,1,3.0, 'B_Moat'
88,6185,blue,AutoD3Reach,0,3.0, 'B_Moat'
77,5667,red,AutoD4Cross,0,4.0, 'B_Ramparts'
77,451,red,AutoD4Cross,0,4.0, 'B_Ramparts'
77,3484,red,AutoD4Cross,0,4.0, 'B_Ramparts'
77,4256,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
77,1939,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
77,2040,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
78,3324,red,AutoD4Cross,0,4.0, 'B_Ramparts'
