1,mista,usage,D_RoughTerrain,0, 7, 32, 6, 14
1,mista,usage,D_RockWall,0, 17, 0, 25, 83
1,mista,usage,NotSpecified,0, 0, 12, 0, 0
1,mista,crossing,A_Portcullis,0, 51, 16, 18, 21
1,mista,breach,A_Portcullis,0, 24, 8, 8, 10
1,mista,crossing,A_ChevalDeFrise,0, 76, 47, 14, 8
1,mista,breach,A_ChevalDeFrise,0, 36, 22, 7, 4
1,mista,crossing,B_Ramparts,0, 38, 66, 82, 57
1,mista,breach,B_Ramparts,0, 18, 31, 40, 28
1,mista,crossing,B_Moat,0, 39, 21, 31, 15
1,mista,breach,B_Moat,0, 19, 10, 15, 7
1,mista,crossing,C_Drawbridge,0, 4, 0, 10, 1
1,mista,breach,C_Drawbridge,0, 1, 0, 3, 0
1,mista,crossing,C_SallyPort,0, 10, 43, 25, 7
1,mista,breach,C_SallyPort,0, 4, 15, 8, 2
1,mista,crossing,D_RoughTerrain,0, 12, 64, 10, 26
1,mista,breach,D_RoughTerrain,0, 5, 32, 4, 13
1,mista,crossing,D_RockWall,0, 32, 0, 48, 153
1,mista,breach,D_RockWall,0, 15, 0, 23, 74
1,mista,crossing,E_LowBar,366, 0, 0, 0, 0
1,mista,breach,E_LowBar,178, 0, 0, 0, 0
1,mista,crossing,NotSpecified,0, 0, 21, 0, 0
1,mista,breach,NotSpecified,0, 0, 10, 0, 0
1,miwat,usage,A_Portcullis,0, 48, 24, 9, 18
1,miwat,usage,A_ChevalDeFrise,0, 37, 28, 11, 11
1,miwat,usage,B_Ramparts,0, 30, 24, 39, 8
1,miwat,usage,B_Moat,0, 24, 20, 25, 16
1,miwat,usage,C_Drawbridge,0, 7, 36, 23, 18
1,miwat,usage,C_SallyPort,0, 15, 8, 28, 51
1,miwat,usage,D_RoughTerrain,0, 3, 36, 8, 7
1,miwat,usage,D_RockWall,0, 22, 10, 43, 57
1,miwat,crossing,A_Portcullis,0, 65, 30, 9, 25
1,miwat,breach,A_Portcullis,0, 31, 14, 3, 12
1,miwat,crossing,A_ChevalDeFrise,0, 48, 30, 18, 20
1,miwat,breach,A_ChevalDeFrise,0, 21, 13, 9, 10
1,miwat,crossing,B_Ramparts,0, 57, 35, 73, 12
1,miwat,breach,B_Ramparts,0, 27, 17, 35, 6
1,miwat,crossing,B_Moat,0, 44, 36, 41, 29
1,miwat,breach,B_Moat,0, 20, 18, 19, 14
1,miwat,crossing,C_Drawbridge,0, 1, 7, 8, 6
1,miwat,breach,C_Drawbridge,0, 0, 3, 3, 2
1,miwat,crossing,C_SallyPort,0, 11, 3, 18, 28
1,miwat,breach,C_SallyPort,0, 4, 1, 7, 12
1,miwat,crossing,D_RoughTerrain,0, 6, 71, 15, 14
1,miwat,breach,D_RoughTerrain,0, 3, 35, 7, 7
1,miwat,crossing,D_RockWall,0, 37, 20, 79, 97
1,miwat,breach,D_RockWall,0, 18, 10, 38, 47
1,miwat,crossing,E_LowBar,331, 0, 0, 0, 0
1,miwat,breach,E_LowBar,161, 0, 0, 0, 0
1,pahat,usage,A_Portcullis,0, 20, 8, 18, 13
1,pahat,usage,A_ChevalDeFrise,0, 47, 36, 18, 21
1,pahat,usage,B_Ramparts,0, 29, 24, 26, 23
1,pahat,usage,B_Moat,0, 18, 26, 22, 15
1,pahat,usage,C_Drawbridge,0, 22, 20, 20, 22
1,pahat,usage,C_SallyPort,0, 14, 24, 27, 32
1,pahat,usage,D_RoughTerrain,0, 8, 40, 8, 14
1,pahat,usage,D_RockWall,0, 23, 6, 42, 41
1,pahat,usage,NotSpecified,0, 3, 0, 3, 3
1,pahat,crossing,A_Portcullis,0, 24, 13, 26, 16
1,pahat,breach,A_Portcullis,0, 11, 5, 12, 7
1,pahat,crossing,A_ChevalDeFrise,0, 57, 42, 19, 33
1,pahat,breach,A_ChevalDeFrise,0, 26, 17, 8, 14
1,pahat,crossing,B_Ramparts,0, 45, 35, 39, 33
1,pahat,breach,B_Ramparts,0, 22, 17, 18, 15
1,pahat,crossing,B_Moat,0, 32, 48, 36, 20
1,pahat,breach,B_Moat,0, 16, 23, 18, 8
1,pahat,crossing,C_Drawbridge,0, 8, 5, 5, 14
1,pahat,breach,C_Drawbridge,0, 3, 1, 2, 6
1,pahat,crossing,C_SallyPort,0, 18, 29, 30, 32
1,pahat,breach,C_SallyPort,0, 8, 13, 10, 14
1,pahat,crossing,D_RoughTerrain,0, 14, 77, 16, 28
1,pahat,breach,D_RoughTerrain,0, 7, 37, 8, 14
1,pahat,crossing,D_RockWall,0, 38, 12, 81, 71
1,pahat,breach,D_RockWall,0, 18, 6, 39, 34
1,pahat,crossing,E_LowBar,348, 0, 0, 0, 0
1,pahat,breach,E_LowBar,171, 0, 0, 0, 0
1,pahat,crossing,NotSpecified,0, 2, 0, 6, 6
1,pahat,breach,NotSpecified,0, 1, 0, 3, 3
1,njfla,usage,A_Portcullis,0, 21, 8, 14, 17
1,njfla,usage,A_ChevalDeFrise,0, 30, 36, 29, 35
1,njfla,usage,B_Ramparts,0, 10, 12, 32, 32
1,njfla,usage,B_Moat,0, 25, 34, 25, 20
1,njfla,usage,C_Drawbridge,0, 20, 10, 20, 12
1,njfla,usage,C_SallyPort,0, 31, 36, 37, 24
1,njfla,usage,D_RoughTerrain,0, 10, 18, 5, 4
1,njfla,usage,D_RockWall,0, 43, 36, 28, 46
1,njfla,crossing,A_Portcullis,0, 27, 16, 23, 25
1,njfla,breach,A_Portcullis,0, 13, 8, 11, 11
1,njfla,crossing,A_ChevalDeFrise,0, 36, 42, 33, 47
1,njfla,breach,A_ChevalDeFrise,0, 17, 19, 15, 22
1,njfla,crossing,B_Ramparts,0, 20, 20, 56, 60
1,njfla,breach,B_Ramparts,0, 10, 10, 27, 29
1,njfla,crossing,B_Moat,0, 48, 60, 46, 31
1,njfla,breach,B_Moat,0, 24, 28, 22, 14
1,njfla,crossing,C_Drawbridge,0, 13, 1, 1, 1
1,njfla,breach,C_Drawbridge,0, 5, 0, 0, 0
1,njfla,crossing,C_SallyPort,0, 27, 40, 35, 20
1,njfla,breach,C_SallyPort,0, 12, 18, 16, 9
1,njfla,crossing,D_RoughTerrain,0, 19, 34, 10, 8
1,njfla,breach,D_RoughTerrain,0, 9, 16, 5, 4
1,njfla,crossing,D_RockWall,0, 68, 53, 52, 75
1,njfla,breach,D_RockWall,0, 32, 25, 25, 34
1,njfla,crossing,E_LowBar,353, 0, 0, 0, 0
1,njfla,breach,E_LowBar,171, 0, 0, 0, 0
1,ncmcl,usage,A_Portcullis,0, 27, 18, 13, 8
1,ncmcl,usage,A_ChevalDeFrise,0, 36, 21, 18, 11
1,ncmcl,usage,B_Ramparts,0, 14, 10, 25, 11
1,ncmcl,usage,B_Moat,0, 18, 32, 21, 21
1,ncmcl,usage,C_Drawbridge,0, 20, 20, 18, 11
1,ncmcl,usage,C_SallyPort,0, 16, 14, 31, 22
1,ncmcl,usage,D_RoughTerrain,0, 3, 19, 6, 15
1,ncmcl,usage,D_RockWall,0, 18, 18, 20, 53
1,ncmcl,crossing,A_Portcullis,0, 31, 25, 18, 6
1,ncmcl,breach,A_Portcullis,0, 15, 12, 9, 3
1,ncmcl,crossing,A_ChevalDeFrise,0, 45, 29, 32, 16
1,ncmcl,breach,A_ChevalDeFrise,0, 21, 13, 15, 8
1,ncmcl,crossing,B_Ramparts,0, 24, 16, 38, 16
1,ncmcl,breach,B_Ramparts,0, 12, 7, 16, 7
1,ncmcl,crossing,B_Moat,0, 34, 59, 30, 37
1,ncmcl,breach,B_Moat,0, 16, 29, 14, 18
1,ncmcl,crossing,C_Drawbridge,0, 5, 6, 2, 2
1,ncmcl,breach,C_Drawbridge,0, 2, 2, 0, 1
1,ncmcl,crossing,C_SallyPort,0, 11, 7, 10, 10
1,ncmcl,breach,C_SallyPort,0, 4, 2, 4, 3
1,ncmcl,crossing,D_RoughTerrain,0, 3, 34, 10, 28
1,ncmcl,breach,D_RoughTerrain,0, 1, 16, 5, 14
1,ncmcl,crossing,D_RockWall,0, 35, 26, 32, 84
1,ncmcl,breach,D_RockWall,0, 17, 11, 16, 38
1,ncmcl,crossing,E_LowBar,284, 0, 0, 0, 0
1,ncmcl,breach,E_LowBar,137, 0, 0, 0, 0
1,nhgrs,usage,A_Portcullis,0, 25, 0, 7, 9
1,nhgrs,usage,A_ChevalDeFrise,0, 44, 44, 13, 20
1,nhgrs,usage,B_Ramparts,0, 15, 18, 41, 25
1,nhgrs,usage,B_Moat,0, 17, 20, 15, 9
1,nhgrs,usage,C_Drawbridge,0, 14, 0, 10, 13
1,nhgrs,usage,C_SallyPort,0, 25, 40, 33, 29
1,nhgrs,usage,D_RoughTerrain,0, 7, 30, 13, 11
1,nhgrs,usage,D_RockWall,0, 15, 10, 30, 46
1,nhgrs,crossing,A_Portcullis,0, 30, 0, 12, 12
1,nhgrs,breach,A_Portcullis,0, 14, 0, 6, 6
1,nhgrs,crossing,A_ChevalDeFrise,0, 57, 43, 19, 23
